waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-27 15:29:27,10.00,-3.1,-9.3,1
2023-10-27 15:29:27,10.00,-3.2,-9.3,1
2023-10-27 15:29:27,10.00,-2.9,-9.3,1
2023-10-27 15:29:27,10.50,-3.0,-9.3,0
2023-10-27 15:29:27,10.50,-3.1,-9.3,0
2023-10-27 15:29:28,10.50,-3.6,-9.3,0
2023-10-27 15:29:28,10.50,-3.7,-9.3,0
2023-10-27 15:29:28,10.50,-3.6,-9.3,0
2023-10-27 15:29:28,10.50,-3.6,-9.3,0
2023-10-27 15:29:28,10.50,-4.1,-9.3,0
2023-10-27 15:29:28,10.50,-4.3,-9.3,0
2023-10-27 15:29:28,10.50,-4.4,-9.3,0
2023-10-27 15:29:28,10.50,-4.1,-9.3,0
2023-10-27 15:29:28,10.50,-3.4,-9.3,0
2023-10-27 15:29:28,10.50,-4.1,-9.3,0
2023-10-27 15:29:28,10.50,-4.4,-9.3,0
2023-10-27 15:29:29,11.00,-4.4,-9.3,1
2023-10-27 15:29:29,11.00,-4.0,-9.3,1
2023-10-27 15:29:29,11.00,-3.7,-9.3,1
2023-10-27 15:29:29,11.00,-3.6,-21.0,1
2023-10-27 15:29:29,11.00,-3.7,-9.3,1
2023-10-27 15:29:29,11.00,-3.5,-9.3,1
2023-10-27 15:29:29,11.00,-3.8,-9.3,1
2023-10-27 15:29:29,11.00,-3.6,-9.3,1
2023-10-27 15:29:29,11.00,-2.8,-9.3,1
2023-10-27 15:29:29,11.00,-2.6,-9.3,1
2023-10-27 15:29:29,11.00,-2.8,-9.3,1
2023-10-27 15:29:30,11.00,-3.7,-9.3,1
2023-10-27 15:29:30,11.00,-3.9,-9.3,1
2023-10-27 15:29:30,11.50,-7.2,-9.3,0
2023-10-27 15:29:30,11.50,-62.6,-9.3,0
2023-10-27 15:29:30,11.50,-161.5,-9.3,0
2023-10-27 15:29:30,11.50,-188.8,-9.3,0
2023-10-27 15:29:30,11.50,-195.9,-9.3,0
2023-10-27 15:29:30,11.50,-214.4,-9.3,0
2023-10-27 15:29:30,11.50,-218.9,-9.3,0
2023-10-27 15:29:30,11.50,-219.9,-9.3,0
2023-10-27 15:29:30,11.50,-183.3,-9.3,0
2023-10-27 15:29:31,11.50,-117.1,-9.3,0
2023-10-27 15:29:31,11.50,-34.8,-9.3,0
2023-10-27 15:29:31,11.50,3.3,-9.3,0
2023-10-27 15:29:31,11.50,-3.2,-9.3,0
2023-10-27 15:29:31,12.00,-4.3,-9.3,1
2023-10-27 15:29:31,12.00,-3.7,-9.3,1
