waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:13,995.50,0.00,0.00,0
2023-10-26 20:39:13,995.50,0.00,0.00,0
2023-10-26 20:39:13,995.50,0.00,0.00,0
2023-10-26 20:39:13,995.50,0.00,0.00,0
